52	18.1363092614584	0	8
52.5000000000000	18.2349859630585	0	8
53	18.1953135625047	0	8
53.5000000000000	18.1857284936200	0	8
54	18.1915686409315	0	8
54.5000000000000	18.1245879723388	1.12402305246914	8.16666666666667
55	18.1335287431883	2.24804610493827	8.33333333333333
55.5000000000000	18.1784068365598	18.3484835493827	8.50000000000000
56	18.1524997812985	34.4489209938272	8.66666666666667
56.5000000000000	18.0862946031015	57.1417037006173	8.83333333333333
57	18.1069039880258	79.8344864074074	9
57.5000000000000	18.1819536653473	95.1759585895062	9.66666666666667
58	18.3214864547527	110.517430771605	10.3333333333333
58.5000000000000	18.4162466854662	115.773431324074	11
59	18.5701298383980	121.029431876543	11.6666666666667
59.5000000000000	18.6512581245228	121.757661296296	12.3333333333333
60	18.8686682176962	122.485890716049	13
60.5000000000000	18.9464823237599	115.165316033950	13.3333333333333
61	18.8799633370454	107.844741351852	13.6666666666667
61.5000000000000	18.8644466995501	94.5687863796297	14
62	18.9410484621237	81.2928314074074	14.3333333333333
62.5000000000000	19.0364289393080	59.2379567530864	14.6666666666667
63	18.9333393872992	37.1830820987654	15
63.5000000000000	18.9159338093400	19.7155641018518	14.8333333333333
64	18.7584871094413	2.24804610493827	14.6666666666667
64.5000000000000	18.6725425702724	1.12402305246914	14.5000000000000
65	18.5876593807845	0	14.3333333333333
65.5000000000000	18.5874866198488	0	14.1666666666667
66	18.5319167077388	0	14
66.5000000000000	18.4899733246253	0	13.5000000000000
67	18.4249572896056	0	13
67.5000000000000	18.4047525987471	0	12.5000000000000
68	18.3814755403778	0	12
68.5000000000000	18.5067240935058	0	11.5000000000000
69	18.4464655945555	0	11
69.5000000000000	18.4138728734870	0	10.8333333333333
70	18.3665936603977	0	10.6666666666667
70.5000000000000	18.3514103511197	0	10.5000000000000
71	18.3922001646296	0	10.3333333333333
71.5000000000000	18.4126123428581	0	10.1666666666667
72	18.3046258220441	0	10
